country,championate,title,date,result,book,home_open_odds,home_close_odds,draw_open_odds,draw_close_odds,away_open_odds,away_close_odds
Scotland,Premiership 2019/2020,Celtic - Hibernian,"Sunday, 15 Dec 2019, 15:00",2:0,Pinnacle,1.22,1.17,7.11,7.59,13.88,15.34
Germany,Bundesliga 2018/2019,Augsburg - Hertha Berlin,"Saturday, 11 May 2019, 13:30",3:4,Asianodds,2.05,2.57,3.86,3.76,3.5,2.71
Germany,Bundesliga 2018/2019,Augsburg - Hertha Berlin,"Saturday, 11 May 2019, 13:30",3:4,Marathonbet,2.16,2.54,3.68,3.75,3.44,2.74
Germany,Bundesliga 2018/2019,Augsburg - Hertha Berlin,"Saturday, 11 May 2019, 13:30",3:4,Pinnacle,2.05,2.57,3.87,3.76,3.54,2.71
Turkey,Super Lig 2014/2015,Kasimpasa - Akhisarspor,"Friday, 06 Mar 2015, 18:00",2:2,Marathonbet,1.78,1.69,3.9,4.2,4.8,5.1
Turkey,Super Lig 2014/2015,Kasimpasa - Akhisarspor,"Friday, 06 Mar 2015, 18:00",2:2,Pinnacle,1.72,1.65,3.92,4.11,5.11,5.69
Germany,2. Bundesliga 2012/2013,Munich 1860 - Union Berlin,"Sunday, 05 May 2013, 12:30",3:0,Marathonbet,2.16,1.87,3.45,3.7,3.65,4.55
Germany,2. Bundesliga 2012/2013,Munich 1860 - Union Berlin,"Sunday, 05 May 2013, 12:30",3:0,Pinnacle,2.17,2.0,3.43,3.59,3.61,4.05
Turkey,Super Lig 2011/2012,Basaksehir - Besiktas,"Monday, 26 Mar 2012, 18:00",2:2,Pinnacle,3.05,3.27,3.4,3.5,2.45,2.29
Netherlands,Eerste Divisie 2011/2012,Eindhoven FC - Den Bosch,"Friday, 09 Dec 2011, 20:00",2:2,Pinnacle,2.5,2.59,3.53,3.76,2.88,2.65
Austria,Erste Liga 2016/2017,Floridsdorfer AC - Tirol,"Friday, 23 Sep 2016, 16:30",1:1,Marathonbet,2.29,1.88,3.82,3.72,3.02,4.3
Austria,Erste Liga 2016/2017,Floridsdorfer AC - Tirol,"Friday, 23 Sep 2016, 16:30",1:1,Pinnacle,2.14,1.85,3.65,3.92,3.5,4.34
Iceland,Pepsideild 2017,KA Akureyri - Fjolnir,"Sunday, 14 May 2017, 18:00",2:0,Marathonbet,2.55,2.51,3.55,3.52,2.84,2.9
Iceland,Pepsideild 2017,KA Akureyri - Fjolnir,"Sunday, 14 May 2017, 18:00",2:0,Pinnacle,2.52,2.58,3.52,3.52,2.91,2.83
Portugal,Segunda Liga 2013/2014,Aves - SC Farense,"Saturday, 18 Jan 2014, 16:00",2:0,Marathonbet,2.4,2.1,3.1,3.0,3.3,4.3
Portugal,Segunda Liga 2013/2014,Aves - SC Farense,"Saturday, 18 Jan 2014, 16:00",2:0,Pinnacle,2.08,2.15,3.11,3.1,4.41,4.14
Germany,3. Liga 2014/2015,Regensburg - Arminia Bielefeld,"Saturday, 22 Nov 2014, 13:00",0:1,Marathonbet,3.7,3.45,3.4,3.4,2.15,2.24
Germany,3. Liga 2014/2015,Regensburg - Arminia Bielefeld,"Saturday, 22 Nov 2014, 13:00",0:1,Pinnacle,3.77,3.39,3.43,3.48,2.09,2.23
Portugal,Primeira Liga 2018/2019,Vitoria Setubal - FC Porto,"Saturday, 22 Sep 2018, 20:00",0:2,Asianodds,9.0,10.0,5.2,4.65,1.25,1.4
Portugal,Primeira Liga 2018/2019,Vitoria Setubal - FC Porto,"Saturday, 22 Sep 2018, 20:00",0:2,Marathonbet,10.0,9.6,5.4,4.7,1.35,1.41
Portugal,Primeira Liga 2018/2019,Vitoria Setubal - FC Porto,"Saturday, 22 Sep 2018, 20:00",0:2,Pinnacle,12.8,9.6,5.67,4.65,1.28,1.4
Denmark,1st Division 2016/2017,Skive - Koge,"Sunday, 23 Apr 2017, 11:45",2:1,Marathonbet,2.9,3.14,3.2,2.85,2.68,2.77
Denmark,1st Division 2016/2017,Skive - Koge,"Sunday, 23 Apr 2017, 11:45",2:1,Pinnacle,2.94,3.27,3.19,2.99,2.65,2.56
Sweden,Superettan 2012,Trelleborgs - Osters,"Monday, 06 Aug 2012, 18:20",2:3,Pinnacle,3.93,3.38,3.77,3.6,1.98,2.21
Spain,Primera Division 2013/2014,Ath Bilbao - Barcelona,"Sunday, 01 Dec 2013, 21:00",1:0,Pinnacle,6.16,6.15,4.46,4.36,1.58,1.59
Finland,Veikkausliiga 2012,TPS - Jaro,"Saturday, 27 Oct 2012, 12:00",1:2,Marathonbet,2.04,2.0,3.6,3.8,3.6,3.4
Finland,Veikkausliiga 2012,TPS - Jaro,"Saturday, 27 Oct 2012, 12:00",1:2,Pinnacle,2.12,2.04,3.81,3.92,3.37,3.51
England,Premier League 2017/2018,Arsenal - Manchester Utd,"Saturday, 02 Dec 2017, 17:30",1:3,Asianodds,2.31,2.35,3.45,3.43,2.8,3.36
England,Premier League 2017/2018,Arsenal - Manchester Utd,"Saturday, 02 Dec 2017, 17:30",1:3,Marathonbet,2.56,2.4,3.46,3.48,2.98,3.22
England,Premier League 2017/2018,Arsenal - Manchester Utd,"Saturday, 02 Dec 2017, 17:30",1:3,Pinnacle,2.58,2.32,3.33,3.43,2.92,3.36
Russia,Premier League 2019/2020,Sochi - Lokomotiv Moscow,"Saturday, 14 Sep 2019, 16:00",0:1,Asianodds,3.7,4.58,3.25,3.56,1.91,1.9
Russia,Premier League 2019/2020,Sochi - Lokomotiv Moscow,"Saturday, 14 Sep 2019, 16:00",0:1,Marathonbet,3.92,4.45,3.52,3.48,1.96,1.86
Russia,Premier League 2019/2020,Sochi - Lokomotiv Moscow,"Saturday, 14 Sep 2019, 16:00",0:1,Pinnacle,4.54,4.58,3.49,3.56,1.9,1.87
Serbia,Super Liga 2018/2019,Backa - Partizan,"Saturday, 16 Feb 2019, 12:00",0:3,Asianodds,8.18,10.0,4.18,4.49,1.37,1.33
Serbia,Super Liga 2018/2019,Backa - Partizan,"Saturday, 16 Feb 2019, 12:00",0:3,Marathonbet,7.6,9.6,4.5,4.75,1.41,1.33
Serbia,Super Liga 2018/2019,Backa - Partizan,"Saturday, 16 Feb 2019, 12:00",0:3,Pinnacle,7.89,8.98,4.25,4.53,1.37,1.32
Turkey,1. Lig 2019/2020,Giresunspor - Umraniyespor,"Saturday, 25 Jan 2020, 11:00",2:1,Asianodds,2.45,2.22,3.3,3.36,2.45,3.54
Turkey,1. Lig 2019/2020,Giresunspor - Umraniyespor,"Saturday, 25 Jan 2020, 11:00",2:1,Marathonbet,2.38,2.15,3.3,3.25,2.8,3.24
Turkey,1. Lig 2019/2020,Giresunspor - Umraniyespor,"Saturday, 25 Jan 2020, 11:00",2:1,Pinnacle,2.75,2.15,3.28,3.36,2.65,3.54
Iceland,Pepsideild 2013,Thor Akureyri - Akranes,"Sunday, 22 Sep 2013, 17:00",1:0,Marathonbet,1.46,1.59,4.6,4.6,6.4,4.7
Iceland,Pepsideild 2013,Thor Akureyri - Akranes,"Sunday, 22 Sep 2013, 17:00",1:0,Pinnacle,1.55,1.57,4.66,4.71,6.09,5.68
Poland,Ekstraklasa 2018/2019,Legia - Lechia Gdansk,"Saturday, 04 Aug 2018, 18:30",0:0,Asianodds,1.64,1.6,3.75,4.21,4.5,5.89
Poland,Ekstraklasa 2018/2019,Legia - Lechia Gdansk,"Saturday, 04 Aug 2018, 18:30",0:0,Marathonbet,1.8,1.6,3.7,4.25,5.0,6.05
Poland,Ekstraklasa 2018/2019,Legia - Lechia Gdansk,"Saturday, 04 Aug 2018, 18:30",0:0,Pinnacle,1.69,1.6,3.77,4.21,5.44,5.89
France,Ligue 1 2012/2013,St Etienne - Bordeaux,"Friday, 03 May 2013, 19:30",0:0,Marathonbet,2.0,1.54,3.5,4.2,4.15,7.8
France,Ligue 1 2012/2013,St Etienne - Bordeaux,"Friday, 03 May 2013, 19:30",0:0,Pinnacle,1.74,1.54,3.7,4.17,5.52,7.55
France,Ligue 2 2017/2018,Auxerre - Lens,"Monday, 31 Jul 2017, 18:45",1:0,Marathonbet,3.0,2.45,3.0,3.1,2.78,3.4
France,Ligue 2 2017/2018,Auxerre - Lens,"Monday, 31 Jul 2017, 18:45",1:0,Pinnacle,3.03,2.45,3.0,3.06,2.76,3.45
Belgium,Belgacom League 2012/2013,Oostende - Westerlo,"Wednesday, 19 Dec 2012, 20:00",2:1,Marathonbet,2.29,2.46,3.35,3.2,3.25,3.1
Belgium,Belgacom League 2012/2013,Oostende - Westerlo,"Wednesday, 19 Dec 2012, 20:00",2:1,Pinnacle,2.44,2.48,3.38,3.33,3.08,3.06
Turkey,Super Lig 2016/2017,Galatasaray - Gaziantepspor,"Sunday, 11 Dec 2016, 16:00",3:1,Marathonbet,1.32,1.32,5.5,5.8,11.0,10.0
Turkey,Super Lig 2016/2017,Galatasaray - Gaziantepspor,"Sunday, 11 Dec 2016, 16:00",3:1,Pinnacle,1.32,1.31,5.56,5.83,11.08,11.13
Turkey,TFF 1. Lig 2016/2017,Boluspor - Umraniyespor,"Sunday, 19 Feb 2017, 10:00",1:0,Marathonbet,2.6,1.84,3.2,3.76,2.95,4.35
Turkey,TFF 1. Lig 2016/2017,Boluspor - Umraniyespor,"Sunday, 19 Feb 2017, 10:00",1:0,Pinnacle,2.0,1.87,3.48,3.67,4.03,4.41
England,League One 2016/2017,Rochdale - Oxford Utd,"Saturday, 21 Jan 2017, 15:00",0:4,Marathonbet,2.15,2.16,3.5,3.65,3.64,3.46
England,League One 2016/2017,Rochdale - Oxford Utd,"Saturday, 21 Jan 2017, 15:00",0:4,Pinnacle,2.08,2.2,3.55,3.62,3.81,3.41
Poland,Ekstraklasa 2014/2015,Gornik Z. - Legia,"Friday, 05 Dec 2014, 19:30",0:4,Marathonbet,4.7,5.9,3.7,4.0,1.84,1.65
Poland,Ekstraklasa 2014/2015,Gornik Z. - Legia,"Friday, 05 Dec 2014, 19:30",0:4,Pinnacle,4.77,5.45,3.7,4.15,1.82,1.65
Switzerland,Super League 2015/2016,Thun - Lugano,"Sunday, 25 Oct 2015, 12:45",2:1,Marathonbet,1.88,1.9,3.74,3.8,4.4,4.2
Switzerland,Super League 2015/2016,Thun - Lugano,"Sunday, 25 Oct 2015, 12:45",2:1,Pinnacle,1.87,1.88,3.95,3.84,4.25,4.26
Belgium,Jupiler League 2018/2019,St. Truiden - Oostende,"Saturday, 13 Apr 2019, 18:00",1:0,Asianodds,1.67,1.68,4.2,4.4,4.85,4.76
Belgium,Jupiler League 2018/2019,St. Truiden - Oostende,"Saturday, 13 Apr 2019, 18:00",1:0,Marathonbet,1.69,1.67,4.1,4.2,4.7,4.7
Belgium,Jupiler League 2018/2019,St. Truiden - Oostende,"Saturday, 13 Apr 2019, 18:00",1:0,Pinnacle,1.67,1.68,4.2,4.28,4.85,4.76
Belgium,Jupiler League 2015/2016,Oostende - Mouscron,"Sunday, 31 Jan 2016, 13:30",3:3,Marathonbet,1.6,1.8,4.3,3.9,6.0,4.7
Belgium,Jupiler League 2015/2016,Oostende - Mouscron,"Sunday, 31 Jan 2016, 13:30",3:3,Pinnacle,1.65,1.87,4.14,3.85,5.69,4.33
Serbia,Super Liga 2012/2013,Sloboda - Vojvodina,"Sunday, 07 Oct 2012, 14:30",1:1,Marathonbet,2.6,3.0,3.2,3.3,2.76,2.38
Scotland,Premier League 2012/2013,St Johnstone - Motherwell,"Sunday, 19 May 2013, 12:45",2:0,Marathonbet,2.4,2.15,3.4,3.5,3.2,3.65
Scotland,Premier League 2012/2013,St Johnstone - Motherwell,"Sunday, 19 May 2013, 12:45",2:0,Pinnacle,2.31,2.12,3.41,3.52,3.28,3.7
South Korea,K League 1 2018,Incheon - Daegu,"Saturday, 17 Mar 2018, 05:00",0:0,Asianodds,2.37,2.76,3.1,3.15,2.97,2.92
South Korea,K League 1 2018,Incheon - Daegu,"Saturday, 17 Mar 2018, 05:00",0:0,Marathonbet,2.3,2.76,3.5,3.15,3.28,2.89
South Korea,K League 1 2018,Incheon - Daegu,"Saturday, 17 Mar 2018, 05:00",0:0,Pinnacle,2.41,2.71,3.31,3.15,3.19,2.92
Turkey,1. Lig 2017/2018,Adanaspor AS - Umraniyespor,"Sunday, 27 Aug 2017, 18:45",2:1,Asianodds,1.86,1.84,4.98,4.81,3.62,3.79
Turkey,1. Lig 2017/2018,Adanaspor AS - Umraniyespor,"Sunday, 27 Aug 2017, 18:45",2:1,Marathonbet,2.0,1.78,3.76,3.78,3.7,4.75
Turkey,1. Lig 2017/2018,Adanaspor AS - Umraniyespor,"Sunday, 27 Aug 2017, 18:45",2:1,Pinnacle,1.79,1.78,3.62,3.79,4.98,4.81
Italy,Serie B,Juve Stabia - Chievo,"Friday, 17 Jul 2020, 19:00",3:2,Asianodds,3.05,3.89,3.15,3.31,2.13,2.08
Italy,Serie B,Juve Stabia - Chievo,"Friday, 17 Jul 2020, 19:00",3:2,Marathonbet,3.15,3.94,3.42,3.08,2.27,2.12
Italy,Serie B,Juve Stabia - Chievo,"Friday, 17 Jul 2020, 19:00",3:2,Pinnacle,3.51,3.89,3.06,3.31,2.34,2.08
Iceland,Pepsideild 2013,Vestmannaeyjar - Hafnarfjordur,"Saturday, 03 Aug 2013, 15:00",1:2,Marathonbet,2.88,2.62,3.5,3.5,2.35,2.56
Iceland,Pepsideild 2013,Vestmannaeyjar - Hafnarfjordur,"Saturday, 03 Aug 2013, 15:00",1:2,Pinnacle,3.19,2.99,3.52,3.57,2.31,2.43
Japan,J1 League 2017,Kobe - C-Osaka,"Sunday, 28 May 2017, 08:00",1:2,Marathonbet,2.3,3.1,3.4,3.45,3.35,2.42
Japan,J1 League 2017,Kobe - C-Osaka,"Sunday, 28 May 2017, 08:00",1:2,Pinnacle,2.51,3.08,3.38,3.4,3.02,2.45
England,League One 2015/2016,Chesterfield - Scunthorpe,"Saturday, 24 Oct 2015, 14:00",0:3,Marathonbet,2.3,2.47,3.5,3.55,3.3,2.95
England,League One 2015/2016,Chesterfield - Scunthorpe,"Saturday, 24 Oct 2015, 14:00",0:3,Pinnacle,2.12,2.43,3.59,3.52,3.65,3.03
England,Premier League 2014/2015,Crystal Palace - Manchester City,"Monday, 06 Apr 2015, 19:00",2:1,Marathonbet,7.0,6.1,4.65,4.5,1.52,1.59
England,Premier League 2014/2015,Crystal Palace - Manchester City,"Monday, 06 Apr 2015, 19:00",2:1,Pinnacle,6.5,5.6,4.27,4.1,1.58,1.67
Portugal,Segunda Liga 2015/2016,Sporting B - Penafiel,"Sunday, 08 Nov 2015, 15:00",4:2,Marathonbet,2.06,2.3,3.45,3.35,3.92,3.36
Portugal,Segunda Liga 2015/2016,Sporting B - Penafiel,"Sunday, 08 Nov 2015, 15:00",4:2,Pinnacle,2.08,2.26,3.34,3.25,4.01,3.58
Italy,Serie A 2011/2012,Parma - Udinese,"Sunday, 20 Nov 2011, 15:00",2:0,Pinnacle,3.14,2.84,3.23,3.16,2.54,2.83
Italy,Serie B 2014/2015,Avellino - Catania,"Saturday, 01 Nov 2014, 14:00",1:0,Marathonbet,2.66,2.64,3.05,3.0,3.1,3.2
Italy,Serie B 2014/2015,Avellino - Catania,"Saturday, 01 Nov 2014, 14:00",1:0,Pinnacle,2.71,2.54,3.07,2.98,2.98,3.38
Ukraine,Premier League 2013/2014,Hoverla Uzhhorod - Metalist Kharkiv,"Saturday, 17 Aug 2013, 19:30",0:2,Marathonbet,7.0,8.6,4.5,4.59,1.5,1.43
Ukraine,Premier League 2013/2014,Hoverla Uzhhorod - Metalist Kharkiv,"Saturday, 17 Aug 2013, 19:30",0:2,Pinnacle,6.82,8.16,4.23,4.44,1.52,1.45
Czech Republic,1. Liga 2019/2020,Ceske Budejovice - Mlada Boleslav,"Friday, 14 Feb 2020, 17:00",3:0,Asianodds,2.42,2.18,3.35,3.54,2.45,3.34
Czech Republic,1. Liga 2019/2020,Ceske Budejovice - Mlada Boleslav,"Friday, 14 Feb 2020, 17:00",3:0,Marathonbet,2.39,2.13,3.58,3.55,2.77,3.25
Czech Republic,1. Liga 2019/2020,Ceske Budejovice - Mlada Boleslav,"Friday, 14 Feb 2020, 17:00",3:0,Pinnacle,2.57,2.18,3.6,3.54,2.68,3.34
Turkey,Super Lig 2014/2015,Trabzonspor - Rizespor,"Monday, 15 Dec 2014, 18:00",3:2,Marathonbet,1.38,1.35,5.1,5.5,9.4,9.7
Turkey,Super Lig 2014/2015,Trabzonspor - Rizespor,"Monday, 15 Dec 2014, 18:00",3:2,Pinnacle,1.37,1.41,5.15,5.08,9.28,8.31
Ireland,Premier Division 2019,Bohemians - Shamrock Rovers,"Friday, 14 Jun 2019, 19:00",2:1,Asianodds,3.73,4.9,3.16,3.39,2.15,1.87
Ireland,Premier Division 2019,Bohemians - Shamrock Rovers,"Friday, 14 Jun 2019, 19:00",2:1,Marathonbet,3.68,4.45,3.22,3.3,2.14,1.92
Ireland,Premier Division 2019,Bohemians - Shamrock Rovers,"Friday, 14 Jun 2019, 19:00",2:1,Pinnacle,3.73,4.88,3.16,3.39,2.15,1.87
Czech Republic,1. Liga 2018/2019,Slovacko - Karvina,"Saturday, 25 May 2019, 15:00",2:0,Asianodds,1.83,1.32,3.73,5.47,4.19,9.83
Czech Republic,1. Liga 2018/2019,Slovacko - Karvina,"Saturday, 25 May 2019, 15:00",2:0,Marathonbet,1.65,1.33,4.15,5.3,4.85,8.9
Czech Republic,1. Liga 2018/2019,Slovacko - Karvina,"Saturday, 25 May 2019, 15:00",2:0,Pinnacle,1.83,1.32,3.73,5.47,4.19,9.83
England,League One 2016/2017,AFC Wimbledon - Walsall,"Saturday, 25 Feb 2017, 15:00",1:0,Marathonbet,2.2,2.28,3.5,3.4,3.5,3.42
England,League One 2016/2017,AFC Wimbledon - Walsall,"Saturday, 25 Feb 2017, 15:00",1:0,Pinnacle,2.34,2.28,3.29,3.33,3.4,3.49
Brazil,Série B 2015,Luverdense - Macae,"Sunday, 31 May 2015, 00:00",1:2,Marathonbet,1.85,2.15,3.6,3.4,4.7,3.68
Brazil,Série B 2015,Luverdense - Macae,"Sunday, 31 May 2015, 00:00",1:2,Pinnacle,2.2,2.15,3.28,3.22,3.63,3.86
Finland,Veikkausliiga 2019,KuPS - Inter Turku,"Saturday, 10 Aug 2019, 14:00",2:0,Asianodds,2.43,2.7,3.67,3.35,2.85,2.81
Finland,Veikkausliiga 2019,KuPS - Inter Turku,"Saturday, 10 Aug 2019, 14:00",2:0,Marathonbet,2.45,2.6,3.62,3.38,2.74,2.71
Finland,Veikkausliiga 2019,KuPS - Inter Turku,"Saturday, 10 Aug 2019, 14:00",2:0,Pinnacle,2.36,2.7,3.52,3.28,3.05,2.79
England,Championship 2011/2012,Coventry - Brighton,"Saturday, 31 Dec 2011, 16:00",2:0,Pinnacle,3.15,2.49,3.24,3.46,2.5,3.03
Brazil,Serie A 2018,Sport Recife - Parana,"Sunday, 02 Sep 2018, 19:00",1:0,Asianodds,1.81,1.89,3.45,3.45,5.0,5.09
Brazil,Serie A 2018,Sport Recife - Parana,"Sunday, 02 Sep 2018, 19:00",1:0,Marathonbet,1.7,1.84,3.75,3.52,5.85,5.05
Brazil,Serie A 2018,Sport Recife - Parana,"Sunday, 02 Sep 2018, 19:00",1:0,Pinnacle,1.79,1.85,3.55,3.39,5.01,5.09
Brazil,Série B 2015,Vitoria - Luverdense,"Saturday, 21 Nov 2015, 19:30",3:0,Marathonbet,1.41,1.45,4.8,4.8,8.8,7.5
Brazil,Série B 2015,Vitoria - Luverdense,"Saturday, 21 Nov 2015, 19:30",3:0,Pinnacle,1.42,1.48,4.82,4.3,8.46,8.18
USA,MLS 2013,Real Salt Lake - Philadelphia Union,"Thursday, 04 Jul 2013, 03:00",2:2,Marathonbet,1.87,1.8,3.55,3.7,4.8,5.0
USA,MLS 2013,Real Salt Lake - Philadelphia Union,"Thursday, 04 Jul 2013, 03:00",2:2,Pinnacle,1.81,1.78,3.72,3.8,4.8,5.0
Russia,Premier League 2013/2014,CSKA Moscow - FK Krylya Sovetov Samara,"Monday, 22 Jul 2013, 17:00",2:1,Marathonbet,1.36,1.25,5.09,6.5,11.0,15.0
Russia,Premier League 2013/2014,CSKA Moscow - FK Krylya Sovetov Samara,"Monday, 22 Jul 2013, 17:00",2:1,Pinnacle,1.38,1.28,4.9,6.13,9.88,12.32
Italy,Serie A,Bologna - Sassuolo,"Wednesday, 08 Jul 2020, 19:45",1:2,Asianodds,2.18,2.35,3.68,3.82,3.0,3.0
Italy,Serie A,Bologna - Sassuolo,"Wednesday, 08 Jul 2020, 19:45",1:2,Marathonbet,2.43,2.38,3.8,3.76,3.05,3.16
Italy,Serie A,Bologna - Sassuolo,"Wednesday, 08 Jul 2020, 19:45",1:2,Pinnacle,2.38,2.32,3.54,3.72,3.03,3.0
Italy,Serie B 2016/2017,Trapani - Perugia,"Saturday, 08 Apr 2017, 13:00",3:0,Marathonbet,2.65,2.56,3.2,3.0,2.98,3.3
Italy,Serie B 2016/2017,Trapani - Perugia,"Saturday, 08 Apr 2017, 13:00",3:0,Pinnacle,2.64,2.42,3.09,3.04,3.1,3.47
Norway,Eliteserien 2019,Rosenborg - Ranheim,"Sunday, 01 Dec 2019, 17:00",3:2,Asianodds,1.65,1.4,4.58,6.19,4.7,6.97
Norway,Eliteserien 2019,Rosenborg - Ranheim,"Sunday, 01 Dec 2019, 17:00",3:2,Marathonbet,1.61,1.36,4.3,5.9,5.1,6.9
Norway,Eliteserien 2019,Rosenborg - Ranheim,"Sunday, 01 Dec 2019, 17:00",3:2,Pinnacle,1.59,1.39,4.31,6.22,5.63,6.2
Spain,LaLiga 2018/2019,Celta Vigo - Getafe,"Monday, 01 Oct 2018, 19:00",1:1,Asianodds,1.81,2.31,3.55,3.26,3.75,3.46
Spain,LaLiga 2018/2019,Celta Vigo - Getafe,"Monday, 01 Oct 2018, 19:00",1:1,Marathonbet,1.8,2.3,3.74,3.28,5.2,3.5
Spain,LaLiga 2018/2019,Celta Vigo - Getafe,"Monday, 01 Oct 2018, 19:00",1:1,Pinnacle,1.84,2.31,3.58,3.26,4.68,3.46
Portugal,LigaPro 2018/2019,Arouca - Ferreira,"Sunday, 28 Apr 2019, 15:00",1:3,Asianodds,2.54,2.51,3.07,3.12,2.99,3.14
Portugal,LigaPro 2018/2019,Arouca - Ferreira,"Sunday, 28 Apr 2019, 15:00",1:3,Marathonbet,2.53,2.5,3.08,3.08,3.0,3.05
Portugal,LigaPro 2018/2019,Arouca - Ferreira,"Sunday, 28 Apr 2019, 15:00",1:3,Pinnacle,2.53,2.51,3.06,3.13,3.01,3.14
Scotland,Division 2 2011/2012,Albion Rovers - Brechin,"Saturday, 27 Aug 2011, 15:00",1:2,Pinnacle,3.56,2.95,3.8,3.37,2.06,2.52
Denmark,1st Division 2012/2013,Koge - AB Copenhagen,"Sunday, 07 Apr 2013, 14:00",2:1,Marathonbet,1.9,2.25,3.6,3.45,4.2,3.25
Denmark,1st Division 2012/2013,Koge - AB Copenhagen,"Sunday, 07 Apr 2013, 14:00",2:1,Pinnacle,2.22,2.31,3.42,3.32,3.42,3.37
Belgium,Proximus League 2015/2016,Coxyde - Cercle Brugge KSV,"Sunday, 21 Feb 2016, 14:00",2:2,Marathonbet,8.6,6.6,5.0,5.0,1.4,1.47
Belgium,Proximus League 2015/2016,Coxyde - Cercle Brugge KSV,"Sunday, 21 Feb 2016, 14:00",2:2,Pinnacle,7.1,7.28,4.82,4.91,1.47,1.45
Brazil,Serie B 2016,Oeste - Sampaio Correa,"Sunday, 26 Jun 2016, 00:00",1:0,Marathonbet,1.8,1.55,3.5,4.05,5.3,7.2
Brazil,Serie B 2016,Oeste - Sampaio Correa,"Sunday, 26 Jun 2016, 00:00",1:0,Pinnacle,1.65,1.59,3.82,3.94,6.21,6.77
England,Championship 2012/2013,Peterborough - Cardiff,"Saturday, 30 Mar 2013, 16:00",2:1,Marathonbet,3.3,3.3,3.45,3.6,2.29,2.25
England,Championship 2012/2013,Peterborough - Cardiff,"Saturday, 30 Mar 2013, 16:00",2:1,Pinnacle,3.18,3.33,3.54,3.61,2.34,2.25
Austria,Tipico Bundesliga 2018/2019,Rapid Vienna - Austria Vienna,"Sunday, 16 Sep 2018, 15:00",0:1,Asianodds,1.96,2.09,3.4,3.75,3.65,3.7
Austria,Tipico Bundesliga 2018/2019,Rapid Vienna - Austria Vienna,"Sunday, 16 Sep 2018, 15:00",0:1,Marathonbet,1.95,2.1,3.6,3.55,4.25,3.74
Austria,Tipico Bundesliga 2018/2019,Rapid Vienna - Austria Vienna,"Sunday, 16 Sep 2018, 15:00",0:1,Pinnacle,1.87,2.08,3.92,3.56,3.99,3.69
Czech Republic,Division 2 2019/2020,Vlasim - Trinec,"Sunday, 29 Sep 2019, 14:30",0:2,Asianodds,2.54,2.7,3.3,3.4,2.68,2.63
Czech Republic,Division 2 2019/2020,Vlasim - Trinec,"Sunday, 29 Sep 2019, 14:30",0:2,Marathonbet,2.57,2.61,3.3,3.34,2.65,2.58
Czech Republic,Division 2 2019/2020,Vlasim - Trinec,"Sunday, 29 Sep 2019, 14:30",0:2,Pinnacle,2.6,2.7,3.27,3.33,2.79,2.63
Serbia,Super Liga 2018/2019,FK Vozdovac - Rad Beograd,"Thursday, 25 Apr 2019, 16:00",1:1,Asianodds,1.79,1.71,3.27,3.39,4.71,5.17
Serbia,Super Liga 2018/2019,FK Vozdovac - Rad Beograd,"Thursday, 25 Apr 2019, 16:00",1:1,Marathonbet,1.82,1.74,3.34,3.44,4.65,5.05
Serbia,Super Liga 2018/2019,FK Vozdovac - Rad Beograd,"Thursday, 25 Apr 2019, 16:00",1:1,Pinnacle,1.79,1.71,3.28,3.4,4.72,5.18
Scotland,League One 2018/2019,Forfar Athletic - East Fife,"Saturday, 02 Mar 2019, 15:00",3:0,Asianodds,2.31,2.47,3.53,3.87,2.96,2.69
Scotland,League One 2018/2019,Forfar Athletic - East Fife,"Saturday, 02 Mar 2019, 15:00",3:0,Marathonbet,2.34,2.52,3.6,3.8,2.88,2.55
Scotland,League One 2018/2019,Forfar Athletic - East Fife,"Saturday, 02 Mar 2019, 15:00",3:0,Pinnacle,2.31,2.56,3.53,3.88,2.95,2.58
England,Championship 2014/2015,Blackpool - Brighton,"Saturday, 31 Jan 2015, 15:00",1:0,Marathonbet,4.33,4.5,3.5,3.45,1.99,1.97
England,Championship 2014/2015,Blackpool - Brighton,"Saturday, 31 Jan 2015, 15:00",1:0,Pinnacle,4.75,4.74,3.7,3.45,1.83,1.93
Spain,Segunda Division 2011/2012,Alcorcon - Dep. La Coruna,"Saturday, 24 Sep 2011, 17:00",4:0,Pinnacle,2.62,2.83,3.2,3.08,2.97,2.92
Italy,Serie B 2010/2011,Grosseto - Frosinone,"Saturday, 02 Oct 2010, 14:00",2:0,Pinnacle,2.09,2.12,3.27,3.18,4.05,4.29
Spain,Primera Division 2014/2015,Villarreal - Real Madrid,"Saturday, 27 Sep 2014, 15:00",0:2,Marathonbet,6.8,4.9,4.5,3.9,1.55,1.8
Spain,Primera Division 2014/2015,Villarreal - Real Madrid,"Saturday, 27 Sep 2014, 15:00",0:2,Pinnacle,5.67,4.45,4.31,3.88,1.64,1.86
Serbia,Super Liga 2018/2019,Mladost - Sp. Subotica,"Sunday, 28 Oct 2018, 17:00",2:1,Asianodds,1.91,1.78,3.44,3.74,4.09,4.4
Serbia,Super Liga 2018/2019,Mladost - Sp. Subotica,"Sunday, 28 Oct 2018, 17:00",2:1,Marathonbet,2.0,1.76,3.48,3.72,3.62,4.4
Serbia,Super Liga 2018/2019,Mladost - Sp. Subotica,"Sunday, 28 Oct 2018, 17:00",2:1,Pinnacle,2.05,1.78,3.23,3.74,3.85,4.4
